source,title,book,review_id,score,sentence_id,unique_review_id,sentence,label
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",0,4.0,164469,"ReLi-Reboucas_Fala-Sério,-Mãe!_0","Apesar de mãe e filha brigarem e Malu ser A as vezes um pouco grossa com a mãe , essa história nada mais é de o que a relação de amor entre mãe e filha .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",0,4.0,164486,"ReLi-Reboucas_Fala-Sério,-Mãe!_0",Depois fica maior de idade e resolve ir morar em um apê com sua amiga .,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",0,4.0,164529,"ReLi-Reboucas_Fala-Sério,-Mãe!_0","Por tando essa leitura conta que mães como Ângela existe , e filhas como Malu também existe , é uma leitura muito boa e calma , por contar a vida de uma adolescente que não é nada fácil de se lidar .",positive
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",1,2.0,164543,"ReLi-Reboucas_Fala-Sério,-Mãe!_1","Meio chato , meio bobo , meio argh ...",negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",1,2.0,164565,"ReLi-Reboucas_Fala-Sério,-Mãe!_1","É interessante , mas , de fato , não está nem entre os 50 melhores que eu já li .",mixed
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",1,2.0,164603,"ReLi-Reboucas_Fala-Sério,-Mãe!_1","É bom para passar a tarde , como aquele filme meio chatinha e clichê que está passando em a televisão , e como você não tem mais nada pra fazer , se senta e vai assistir .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",1,2.0,164631,"ReLi-Reboucas_Fala-Sério,-Mãe!_1","São mini contos muito mal elaborados e meio bobos , o que contribui para o ar de falsa simpatia que o leitor cria por a história .",negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",1,2.0,164658,"ReLi-Reboucas_Fala-Sério,-Mãe!_1","Apesar de se tratar de um assunto bem conhecido , a autora não soube dominá - lo e o tornou o pior de os clichês .",negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",1,2.0,164663,"ReLi-Reboucas_Fala-Sério,-Mãe!_1","Definitivamente , irritante .",negative
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",2,4.0,164672,"ReLi-Reboucas_Fala-Sério,-Mãe!_2",Fases de a vida,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",2,4.0,164706,"ReLi-Reboucas_Fala-Sério,-Mãe!_2",Adorei este livro ... Relata a convivência entre mãe e filha que são melhores amigas durante as passagens de a vida de uma garota desde a infância até a fase adulta .,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",2,4.0,164727,"ReLi-Reboucas_Fala-Sério,-Mãe!_2",Fases em a qual acontecem o primeiro abraço em um garoto e até mesmo a perda de a virgindade .,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",2,4.0,164752,"ReLi-Reboucas_Fala-Sério,-Mãe!_2","É um livro com tema adolescente e nos ensina a confiar mais em as mães , pois muitas vezes as relações são estreitas .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",2,4.0,164771,"ReLi-Reboucas_Fala-Sério,-Mãe!_2","Independente de a situação , elas vão nos apoiar , nos orientar e dar dicas sobre situações .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",2,4.0,164782,"ReLi-Reboucas_Fala-Sério,-Mãe!_2",Relata também alguns conflitos comuns entre esta relação maravilhosa .,neutral
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",3,5.0,164792,"ReLi-Reboucas_Fala-Sério,-Mãe!_3","Fala sério , mãe !",neutral
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",3,5.0,164796,"ReLi-Reboucas_Fala-Sério,-Mãe!_3",- Thalita Rebouças,negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",3,5.0,164827,"ReLi-Reboucas_Fala-Sério,-Mãe!_3","Não sei com quanto anos li este , mas sei que quando era menor , Thalita Rebouças sempre me intrigava com essas histórias de adolescentes divertidas e animadas .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",3,5.0,164839,"ReLi-Reboucas_Fala-Sério,-Mãe!_3",Sentia vontade de me espelhar em seu modo de pensar .,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",3,5.0,164862,"ReLi-Reboucas_Fala-Sério,-Mãe!_3","Li o livro três vezes , e só não li uma quarta vez pois tive que passar a ler outros livros .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",3,5.0,164877,"ReLi-Reboucas_Fala-Sério,-Mãe!_3","E se quis ler tanto assim , é porque o livro realmente diverte !",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",3,5.0,164927,"ReLi-Reboucas_Fala-Sério,-Mãe!_3","Ri demais com as histórias de Maria de Lourdes ou , como ela gosta de ser chamada , Malu , pois conta momentos em que ela ainda se encontrava em a barriga de sua mãe , até o momento em que passou a viajar solo com 21 anos .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",3,5.0,164937,"ReLi-Reboucas_Fala-Sério,-Mãe!_3",São histórias engraçadas que arrancaram boas gargalhadas minhas .,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",3,5.0,164958,"ReLi-Reboucas_Fala-Sério,-Mãe!_3",Cheguei a obrigar meus pais a ouvirem alguns capítulos que eu tanto queria ler em voz alta para todos .,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",3,5.0,164962,"ReLi-Reboucas_Fala-Sério,-Mãe!_3",É inesquecível .,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",3,5.0,164966,"ReLi-Reboucas_Fala-Sério,-Mãe!_3",Recomendo muito !,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",4,5.0,164999,"ReLi-Reboucas_Fala-Sério,-Mãe!_4","O primeiro de os livros de a série "" Fala sério "" , de a escritora Thalita Rebouças , "" Fala sério , mãe ! """,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",4,5.0,165090,"ReLi-Reboucas_Fala-Sério,-Mãe!_4","introduz muito bem como serão os próximos : uma mistura divertidíssima de comédia e fatos de o cotidiano de uma adolescente , Malu , que narra todos os acontecimentos em relação a mãe , desde sua infância , desde o primeiro aninho ( em essa fase , quem começa contar é a mãe ) , as primeiras histórias , primeiro dia de aula , enfim , os primeiros passos de ela , e depois , quando está mais velha , passa a ser contado por ela mesma - Malu .",negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",4,5.0,165144,"ReLi-Reboucas_Fala-Sério,-Mãe!_4","O melhor de tudo , é que a protagonista conta suas histórias de forma divertida , irônica algumas vezes , revoltada com os micos que sua mãe lhe fez pagar em outras , mas acima de tudo mostra como essa relação de mãe-e-filha , apesar de difícil , deve ser bem cuidada .",positive
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",5,5.0,165152,"ReLi-Reboucas_Fala-Sério,-Mãe!_5",Fala sério !,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",5,5.0,165178,"ReLi-Reboucas_Fala-Sério,-Mãe!_5","Uauuu adorei muitooooooooo , mão imagina que iria gostar tanto de este livro , eu rir muito com as loucuras de a Malu .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",5,5.0,165197,"ReLi-Reboucas_Fala-Sério,-Mãe!_5","As vezes me estressava com ela , ja imaginou se todas as mães fosse assim como Tereza ?",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",5,5.0,165210,"ReLi-Reboucas_Fala-Sério,-Mãe!_5",Bom fica a dica de um livro rapido e muito bom .,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",5,5.0,165212,"ReLi-Reboucas_Fala-Sério,-Mãe!_5",bjus,neutral
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",6,5.0,165225,"ReLi-Reboucas_Fala-Sério,-Mãe!_6","Resenha : "" Fala sério , mãe !",neutral
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",6,5.0,165230,"ReLi-Reboucas_Fala-Sério,-Mãe!_6","- Thalita Rebouças """,negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",6,5.0,165268,"ReLi-Reboucas_Fala-Sério,-Mãe!_6","Este foi o primeiro livro que eu li de a Thalita , e desde então me apaixonei por ela e por os livros , não é atoa que tenho a Thalita como autora nacional preferida !",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",6,5.0,165289,"ReLi-Reboucas_Fala-Sério,-Mãe!_6","Este livro , conta a história de Ângela Cristina e sua filha Maria de Lourdes , ou melhor Malu .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",6,5.0,165356,"ReLi-Reboucas_Fala-Sério,-Mãe!_6","O livro começa com Ângela , em a gravidez , ela diz algumas coisas como : grávidas são gordas e feias , mais todo mundo te acha linda , e que quando está grávida você não ganha nenhum presente para si , e sim para o bebê , como todos sabem isto é mais pura verdade e ela conta isso com muito senso de humor .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",6,5.0,165388,"ReLi-Reboucas_Fala-Sério,-Mãe!_6","Depois que Malu completa 12 anos , ela começa uma narrativa com seu ponto de vista , e coisas novas começam a acontecer a cada mudança de idade de Malu .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",6,5.0,165425,"ReLi-Reboucas_Fala-Sério,-Mãe!_6","Apesar de mãe e filha brigarem e Malu ser A as vezes um pouco grossa com a mãe , essa história nada mais é de o que a relação de amor entre mãe e filha .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",6,5.0,165469,"ReLi-Reboucas_Fala-Sério,-Mãe!_6","Me identifiquei muito com várias de as partes de o livro em que Malu narra , ela conta umas histórias que já aconteceram com mim , e isso é bem interessante porque até então pra mim , isso só acontecia com mim .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",6,5.0,165503,"ReLi-Reboucas_Fala-Sério,-Mãe!_6","Logo que terminei de ler este livro , passei para minha mãe ler , recomendo que todos que lerem ele façam o mesmo , a sua relação com sua mãe melhorará bastante !",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",6,5.0,165531,"ReLi-Reboucas_Fala-Sério,-Mãe!_6","Em este livro a Thalita mostra como todas as mães se parecem um pouco com a Ângela , e como todas filhas se parecem com Malu .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",6,5.0,165541,"ReLi-Reboucas_Fala-Sério,-Mãe!_6","A leitura é relaxante , e não cansativa .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",6,5.0,165548,"ReLi-Reboucas_Fala-Sério,-Mãe!_6",Vale muito a pena ler .,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",7,0.0,165621,"ReLi-Reboucas_Fala-Sério,-Mãe!_7",aqui relata sobre avida de uma garota que queria viver de um estilo diferente de o normal Manu a personagem principal que ñ~aceita a maneira como as pessoa se metem em sua vida é ´ comum a gente ver que em a adolescencia tudo muds mas nem sempre ´ é como a gente quer resumindo o livro é bom mas deveria abordar um tema melhor .,mixed
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",8,5.0,165634,"ReLi-Reboucas_Fala-Sério,-Mãe!_8","- "" Fala sééério , manhêêêê ! """,negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",8,5.0,165675,"ReLi-Reboucas_Fala-Sério,-Mãe!_8","Histórias divertidíssimas e engraçadíssimas ( isso mesmo , 2 adjetivos com "" íssimas ! "" ) de uma mãe dedicada e sua filha Maria de Lourdes , que prefere ser chamada de Malu , pois odeia seu nome !",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",8,5.0,165701,"ReLi-Reboucas_Fala-Sério,-Mãe!_8",O bom de esse livro é que você identifica sua própria mãe em o meio de essas histórias malucas e cheias de exagero materno .,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",8,5.0,165704,"ReLi-Reboucas_Fala-Sério,-Mãe!_8",Leia !,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",8,5.0,165707,"ReLi-Reboucas_Fala-Sério,-Mãe!_8",Mariana Almeida,neutral
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",9,3.0,165714,"ReLi-Reboucas_Fala-Sério,-Mãe!_9",Engraçado ...,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,165741,"ReLi-Reboucas_Fala-Sério,-Mãe!_9","O livro é bem simples , conta a história a o decorrer de os anos de Ângela Cristina e sua filha Maria de Lourdes .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,165809,"ReLi-Reboucas_Fala-Sério,-Mãe!_9","Começando com Ângela em a gravidez , que é umas de as partes mais engraçadas , algumas coisas que ela fala e pensa faz todo o sentindo , como você pode estar gorda e feia , mas se você está grávidas todos vão te amar e te achar linda , também tem quando está grávida você não ganha presentes para você e sim para seu bebê .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,165826,"ReLi-Reboucas_Fala-Sério,-Mãe!_9","Tudo isso não deixa de ser verdade , e jeito que ela fala é engraçado .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,165887,"ReLi-Reboucas_Fala-Sério,-Mãe!_9","Uma parte que eu ri de esse começo , foi quando Maria de Lourdes era um bebê e todas as pessoas que a vêem em o colo já vão pegando em a mãozinha de ela , Ângela Cristina fala como as mãos de as outras pessoas são cheias de bactérias e ninguém liga , já vão pegando o bebê .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,165924,"ReLi-Reboucas_Fala-Sério,-Mãe!_9","Ai gente eu vivo fazendo isso quando vejo uma criança em a rua , chega a ser instintivo já ... haushuhas vou tentar parar com isso , não é bonito passar meus germes pros bebês .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,165961,"ReLi-Reboucas_Fala-Sério,-Mãe!_9",O livro começa com a narrativa de a mãe Ângela e depois quando Malu ( Maria de Lourdes ) faz doze anos ela começa a contar a história de o ponto de vista de ela .,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,165988,"ReLi-Reboucas_Fala-Sério,-Mãe!_9","Em o começo a mãe Ângela mostrou algumas coisas que a minha mãe fazia ou ainda faz , e o que me fez ri muito .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,166013,"ReLi-Reboucas_Fala-Sério,-Mãe!_9",Ou melhor o que me fez sentir uma puta vergonha alheia de ela e o jeito que Malu conta parece piorar a situação .,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,166088,"ReLi-Reboucas_Fala-Sério,-Mãe!_9","Devo dizer que em o começo eu até pensei "" nossa eu pareço um pouco com a Malu "" , mas depois mudei de idéia , Malu é muito grossa e estúpida A as vezes com sua mãe ( mas não deixando de amá - la ) , tinha capítulos que eu ficava com muita raiva de a Malu , tinha vontade de bater em ela , pra ela aprender a ser gente .",negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,166114,"ReLi-Reboucas_Fala-Sério,-Mãe!_9","Talvez eu era mais parecida com Malu quando criança , porque depois que ela fica adolescente , ela começa a ficar meio que chata .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,166136,"ReLi-Reboucas_Fala-Sério,-Mãe!_9",O legal de o livro é mostrar essa amizade mãe e filha que é um tanto quanto complicada e engraçada !,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,166161,"ReLi-Reboucas_Fala-Sério,-Mãe!_9",Acho que Thalita quis mostrar que todas as mães tem um pouco de Ângela e todas as filhas tem um pouco de Malu !,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",9,3.0,166173,"ReLi-Reboucas_Fala-Sério,-Mãe!_9",Um livro tranqüilo e divertido é um livro pra relaxar !,positive
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",10,5.0,166184,"ReLi-Reboucas_Fala-Sério,-Mãe!_10",Amei o livro muito bom !,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",10,5.0,166258,"ReLi-Reboucas_Fala-Sério,-Mãe!_10","O livro conta a historia de Maria de Lourdes desde a barriga ate os trezes anos a historia e contada por a mãe coruja todos os detalhes de sua menina , mas a partir de os treze anos quem começa a escrever e Malu que conta todos os acontecimentos de sua adolescência ate os seus 21 anos quando ela vai embora não para sempre mais sim pra estudar em outra cidade !",neutral
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",11,5.0,166269,"ReLi-Reboucas_Fala-Sério,-Mãe!_11",Resenha por Beatriz Gosmin - www.livroseatitudes.blogspot.com,negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166297,"ReLi-Reboucas_Fala-Sério,-Mãe!_11","Este é o terceiro livro de a Thalita que leio , e me sinto cada vez mais orgulhosa de tê - la como escritora brasileira .",negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166311,"ReLi-Reboucas_Fala-Sério,-Mãe!_11",Os livros de ela são ótimos e nos fazem dar boas risadas !,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166335,"ReLi-Reboucas_Fala-Sério,-Mãe!_11","Em ' Fala sério , mãe ' , as primeiras historinhas são contadas por a mãe de Malu , a Dona Ângela .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166364,"ReLi-Reboucas_Fala-Sério,-Mãe!_11","Logo em o início ela começa conversando com a barriga , e em o decorrer de as histórias vai mostrando como é ser mãe de primeira viagem .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166393,"ReLi-Reboucas_Fala-Sério,-Mãe!_11","Até os 13 anos é a mãe de Malu quem narra a a história , mas depois de isso é a nossa queridinha quem assume esse papel .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166414,"ReLi-Reboucas_Fala-Sério,-Mãe!_11",Em muitas partes de o livro eu via minha mãe em a dona Ângela e eu em a Malu .,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166438,"ReLi-Reboucas_Fala-Sério,-Mãe!_11",A Thalita consegue fazer - nos relembrar momentos parecidos que vivenciamos com nossas mamães ou simplesmente imaginar a gente naquela situação citada .,negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166475,"ReLi-Reboucas_Fala-Sério,-Mãe!_11","Assim como em os outros livros de esta série , há partes em que eu me vi rindo muito ( muitas de as vezes em lugares cheio de pessoas ) com as situações ali retratadas .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166483,"ReLi-Reboucas_Fala-Sério,-Mãe!_11",A Thalita tem muito bom humor !,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166516,"ReLi-Reboucas_Fala-Sério,-Mãe!_11","Mesmo esta série sendo ' diferente ' de as que eu costumo ler , a leitura é muito tranquila e fluente , é como se fosse um descanso para o cérebro .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166539,"ReLi-Reboucas_Fala-Sério,-Mãe!_11","Acredito que os garotos não leiam muito esta série ( realmente acho feminina ) , mas todas as meninas deveriam ler !",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166555,"ReLi-Reboucas_Fala-Sério,-Mãe!_11",Além de dar boas risadas estarão contribuindo com a divulgação de nossos autores nacionais !,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",11,5.0,166557,"ReLi-Reboucas_Fala-Sério,-Mãe!_11",^^,positive
ReLi-Reboucas.txt,True,"Fala-Sério,-Mãe!",12,5.0,166566,"ReLi-Reboucas_Fala-Sério,-Mãe!_12",Fala Sério Mãe !,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166573,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","Fala Sério , Mãe !",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166588,"ReLi-Reboucas_Fala-Sério,-Mãe!_12",descreve as habituais - e saudáveis - discordâncias existentes entre mães e filhas .,negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166630,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","As discussões entre as personagens Maria de Lourdes e Angela Cristina , A as vezes sérias , outras vezes engraçadas ; A as vezes importantes , outras vezes irrelevantes , são contadas com ritmo e humor por a jovem autora .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166651,"ReLi-Reboucas_Fala-Sério,-Mãe!_12",Que ser mãe é padecer em o paraíso a sabedoria popular já tratou de espalhar para todo o mundo .,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166660,"ReLi-Reboucas_Fala-Sério,-Mãe!_12",Mas ... e quanto a os filhos ?,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166675,"ReLi-Reboucas_Fala-Sério,-Mãe!_12",Será que não vivem lá o seu quinhão de martírio em essa relação ?,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166683,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","Pois em Fala sério , mãe !",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166704,"ReLi-Reboucas_Fala-Sério,-Mãe!_12",", a autora Thalita Rebouças , com seu bom humor costumeiro , apresenta os dois lados de a moeda .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166768,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","A o longo de o livro são descritas as queixas e alegrias de a mãe coruja , e um tantinho estressada , Ângela Cristina , em relação a a filha primogênita Maria de Lourdes , a Malu , assim como as teimosias e o sentimento de opressão de esta em função de os cuidados , muitas vezes excessivos , de sua genitora .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166845,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","Para retratar os dois pontos de vista , a autora lança mão de o seguinte expediente : a primeira parte de o livro , de a gestação de Maria de Lourdes até seus treze anos , é narrada por a mãe , que , então , passa a palavra a a filha de uma forma bastante inteligente e sensível : É a menina cedendo lugar não a a mulher , mas a uma linda mocinha .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166887,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","A minha mocinha ( ... ) que se orgulha de ter idéias e ideais , que me ensina muito , diariamente , e que se expressa com clareza e coerência através de gestos , atitudes e , principalmente , palavras .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166892,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","É , palavras .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166909,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","A partir de agora , tenho certeza , ela já pode falar por si própria .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166945,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","Em esse momento entra em cena a segunda narradora , a própria Maria de Lourdes , contando , de acordo com sua ótica , a relação de amor e ódio com a figura materna .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166964,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","Sua narração se estende até o fim de a história , quando ela está com 21 anos .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,166984,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","Em o livro são descritas as habituais - e saudáveis - , discordâncias existentes entre mães e filhas .",negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,167031,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","As discussões entre Maria de Lourdes e Ângela Cristina , A as vezes sérias , outras vezes engraçadas ; A as vezes importantes , outras vezes irrelevantes , são , em o entanto , sempre regadas a amor , possibilitando - lhes crescimento e amizade .",negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,167064,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","E. para fechar ( ou abrir ? ) com chave de ouro a obra , o texto de a orelha traz as duas protagonistas apresentando o livro em um diálogo divertidíssimo .",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",12,5.0,167093,"ReLi-Reboucas_Fala-Sério,-Mãe!_12","Ali elas dão uma palhinha de o que vai ser a história : o relato de a convivência , por vezes selvagem , entre criadora e criatura .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167149,"ReLi-Reboucas_Fala-Sério,-Mãe!_13","Em as 172 páginas de o livro , Maria de Lourdes - aka Malu - e sua mãe vivem momentos intensos que vão desde o momento em que ela ainda estava em a barriga , até a vida adulta , quando chega a hora de sair de casa .",negative
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167171,"ReLi-Reboucas_Fala-Sério,-Mãe!_13","O livro é palco para todas as discussões , guerras , segredos , todos os momentos vividos entre as duas .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167182,"ReLi-Reboucas_Fala-Sério,-Mãe!_13",Como contar pra minha mãe sobre o primeiro beijo ?,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167193,"ReLi-Reboucas_Fala-Sério,-Mãe!_13",Como fazer com que ela me deixe viajar sozinha ?,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167199,"ReLi-Reboucas_Fala-Sério,-Mãe!_13",Como apresentar o namorado ?,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167212,"ReLi-Reboucas_Fala-Sério,-Mãe!_13",Será que ela não pode parar de me fazer pagar mico ?,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167227,"ReLi-Reboucas_Fala-Sério,-Mãe!_13",Tudo isso e muito mais arranca risadas inevitáveis de leitores de qualquer idade .,positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167259,"ReLi-Reboucas_Fala-Sério,-Mãe!_13","O mais legal de o livro é que não tem como chegar até o fim de ele sem dizer por o menos uma vez "" minha mãe é igualzinha "" !",positive
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167272,"ReLi-Reboucas_Fala-Sério,-Mãe!_13",Eu por o menos devo ter dito isso umas 90 vezes !,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167313,"ReLi-Reboucas_Fala-Sério,-Mãe!_13","A gente tem o hábito de dizer que mãe é tudo igual , mas só percebe isso quando alguém começa a falar de a própria mãe e a gente vai percebendo que certos comportamentos são iguais em todas elas .",neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167331,"ReLi-Reboucas_Fala-Sério,-Mãe!_13",Qual mãe não briga horrores por causa de alguma amiga que ela acha que não presta ?,neutral
ReLi-Reboucas.txt,False,"Fala-Sério,-Mãe!",13,5.0,167361,"ReLi-Reboucas_Fala-Sério,-Mãe!_13","E que atire a primeira pedra alguém cuja mãe já não armou um barraco por causa de alguma coisa idiota , como uma meia fora de o lugar !",neutral
